4.749753417968750000e+03 2.161999206542968750e+02 1.250041842460632324e+00
4.751003417968750000e+03 2.239824676513671875e+02 8.411446213722229004e-01
4.752253417968750000e+03 2.231271209716796875e+02 8.042623996734619141e-01
4.753503417968750000e+03 2.206654663085937500e+02 7.671696543693542480e-01
4.754753417968750000e+03 2.179964904785156250e+02 7.289260029792785645e-01
4.756003417968750000e+03 2.189541625976562500e+02 7.025319337844848633e-01
4.757253417968750000e+03 2.192447357177734375e+02 6.817376613616943359e-01
4.758503417968750000e+03 2.186914062500000000e+02 6.609430909156799316e-01
4.759753417968750000e+03 2.183963165283203125e+02 6.413782835006713867e-01
4.761003417968750000e+03 2.153748016357421875e+02 6.187574267387390137e-01
4.762253417968750000e+03 2.139104461669921875e+02 6.022225618362426758e-01
4.763503417968750000e+03 2.149531860351562500e+02 5.909012556076049805e-01
4.764753417968750000e+03 2.153919219970703125e+02 5.811299085617065430e-01
4.766003417968750000e+03 2.223215179443359375e+02 5.820263624191284180e-01
4.767253417968750000e+03 2.235240173339843750e+02 5.752517580986022949e-01
4.768503417968750000e+03 2.236721038818359375e+02 5.682010650634765625e-01
4.769753417968750000e+03 2.227896423339843750e+02 5.617062449455261230e-01
4.771003417968750000e+03 2.242653350830078125e+02 5.616571307182312012e-01
4.772253417968750000e+03 2.254167938232421875e+02 5.664845705032348633e-01
4.773503417968750000e+03 2.292223968505859375e+02 5.705758929252624512e-01
4.774753417968750000e+03 2.278971862792968750e+02 5.582840442657470703e-01
4.776003417968750000e+03 2.323618164062500000e+02 5.587047338485717773e-01
4.777253417968750000e+03 2.340843048095703125e+02 5.560368895530700684e-01
4.778503417968750000e+03 2.316396179199218750e+02 5.508925914764404297e-01
4.779753417968750000e+03 2.292339172363281250e+02 5.452234745025634766e-01
4.781003417968750000e+03 2.250352478027343750e+02 5.400749444961547852e-01
4.782253417968750000e+03 2.199274749755859375e+02 5.336964726448059082e-01
4.783503417968750000e+03 2.143708953857421875e+02 5.262026786804199219e-01
4.784753417968750000e+03 2.089936065673828125e+02 5.211331248283386230e-01
4.786003417968750000e+03 2.057407073974609375e+02 5.182065367698669434e-01
4.787253417968750000e+03 2.033684997558593750e+02 5.157109498977661133e-01
4.788503417968750000e+03 2.013664093017578125e+02 5.120970010757446289e-01
4.789753417968750000e+03 2.016936492919921875e+02 5.101633071899414062e-01
4.791003417968750000e+03 2.046941833496093750e+02 5.132437944412231445e-01
4.792253417968750000e+03 2.065655212402343750e+02 5.125321745872497559e-01
4.793503417968750000e+03 2.093657989501953125e+02 5.148792862892150879e-01
4.794753417968750000e+03 2.125913696289062500e+02 5.177510976791381836e-01
4.796003417968750000e+03 2.157893829345703125e+02 5.192871689796447754e-01
4.797253417968750000e+03 2.195688781738281250e+02 5.205182433128356934e-01
4.798503417968750000e+03 2.210523376464843750e+02 5.205058455467224121e-01
4.799753417968750000e+03 2.235724487304687500e+02 5.209344029426574707e-01
4.801003417968750000e+03 2.273638458251953125e+02 5.267280936241149902e-01
4.802253417968750000e+03 2.303020477294921875e+02 5.325177907943725586e-01
4.803503417968750000e+03 2.338909759521484375e+02 5.355554223060607910e-01
4.804753417968750000e+03 2.388118438720703125e+02 5.403205156326293945e-01
4.806003417968750000e+03 2.400014190673828125e+02 5.389299988746643066e-01
4.807253417968750000e+03 2.415602569580078125e+02 5.407674908638000488e-01
4.808503417968750000e+03 2.423866577148437500e+02 5.405108928680419922e-01
4.809753417968750000e+03 2.406717376708984375e+02 5.395213961601257324e-01
4.811003417968750000e+03 2.398977966308593750e+02 5.402734875679016113e-01
4.812253417968750000e+03 2.380310363769531250e+02 5.385740399360656738e-01
4.813503417968750000e+03 2.373981475830078125e+02 5.402122139930725098e-01
4.814753417968750000e+03 2.365756530761718750e+02 5.427939295768737793e-01
4.816003417968750000e+03 2.393545227050781250e+02 5.501862168312072754e-01
4.817253417968750000e+03 2.404936523437500000e+02 5.529127120971679688e-01
4.818503417968750000e+03 2.422833862304687500e+02 5.560222268104553223e-01
4.819753417968750000e+03 2.393753814697265625e+02 5.549785494804382324e-01
4.821003417968750000e+03 2.376053924560546875e+02 5.537768006324768066e-01
4.822253417968750000e+03 2.354362182617187500e+02 5.484108328819274902e-01
4.823503417968750000e+03 2.335145874023437500e+02 5.462046861648559570e-01
4.824753417968750000e+03 2.316929016113281250e+02 5.445735454559326172e-01
4.826003417968750000e+03 2.309304046630859375e+02 5.444743633270263672e-01
4.827253417968750000e+03 2.308418273925781250e+02 5.446671247482299805e-01
4.828503417968750000e+03 2.313860015869140625e+02 5.454685091972351074e-01
4.829753417968750000e+03 2.325761871337890625e+02 5.431722998619079590e-01
4.831003417968750000e+03 2.379961853027343750e+02 5.469275712966918945e-01
4.832253417968750000e+03 2.435021209716796875e+02 5.533019900321960449e-01
4.833503417968750000e+03 2.465614166259765625e+02 5.572200417518615723e-01
4.834753417968750000e+03 2.491164855957031250e+02 5.569054484367370605e-01
4.836003417968750000e+03 2.551900939941406250e+02 5.599013566970825195e-01
4.837253417968750000e+03 2.576538391113281250e+02 5.630342960357666016e-01
4.838503417968750000e+03 2.606040954589843750e+02 5.643909573554992676e-01
4.839753417968750000e+03 2.629141235351562500e+02 5.620687007904052734e-01
4.841003417968750000e+03 2.621504516601562500e+02 5.564533472061157227e-01
4.842253417968750000e+03 2.610710754394531250e+02 5.514889359474182129e-01
4.843503417968750000e+03 2.603048400878906250e+02 5.475278496742248535e-01
4.844753417968750000e+03 2.568615722656250000e+02 5.405095219612121582e-01
4.846003417968750000e+03 2.553915100097656250e+02 5.405958890914916992e-01
4.847253417968750000e+03 2.534052276611328125e+02 5.350160002708435059e-01
4.848503417968750000e+03 2.511226196289062500e+02 5.296241641044616699e-01
4.849753417968750000e+03 2.492153320312500000e+02 5.259042382240295410e-01
4.851003417968750000e+03 2.502173309326171875e+02 5.279650092124938965e-01
4.852253417968750000e+03 2.507449798583984375e+02 5.280516147613525391e-01
4.853503417968750000e+03 2.502294616699218750e+02 5.270935893058776855e-01
4.854753417968750000e+03 2.497471618652343750e+02 5.241905450820922852e-01
4.856003417968750000e+03 2.496528320312500000e+02 5.232489705085754395e-01
4.857253417968750000e+03 2.465559234619140625e+02 5.206899046897888184e-01
4.858503417968750000e+03 2.407004089355468750e+02 5.137000083923339844e-01
4.859753417968750000e+03 2.347620239257812500e+02 5.093466639518737793e-01
4.861003417968750000e+03 2.296678009033203125e+02 5.077927112579345703e-01
4.862253417968750000e+03 2.256864166259765625e+02 5.036235451698303223e-01
4.863503417968750000e+03 2.209621582031250000e+02 4.960172772407531738e-01
4.864753417968750000e+03 2.184202423095703125e+02 4.956901371479034424e-01
4.866003417968750000e+03 2.166755828857421875e+02 4.977252781391143799e-01
4.867253417968750000e+03 2.180173187255859375e+02 5.022402405738830566e-01
4.868503417968750000e+03 2.210261993408203125e+02 5.087200403213500977e-01
4.869753417968750000e+03 2.229441375732421875e+02 5.106870532035827637e-01
4.871003417968750000e+03 2.256708679199218750e+02 5.106418728828430176e-01
4.872253417968750000e+03 2.307467346191406250e+02 5.158151984214782715e-01
4.873503417968750000e+03 2.373539428710937500e+02 5.228654146194458008e-01
4.874753417968750000e+03 2.388993988037109375e+02 5.256246924400329590e-01
4.876003417968750000e+03 2.416002655029296875e+02 5.289061069488525391e-01
4.877253417968750000e+03 2.419475555419921875e+02 5.300006270408630371e-01
4.878503417968750000e+03 2.428253936767578125e+02 5.329893231391906738e-01
4.879753417968750000e+03 2.412066802978515625e+02 5.331977605819702148e-01
4.881003417968750000e+03 2.409534454345703125e+02 5.336712002754211426e-01
4.882253417968750000e+03 2.398896331787109375e+02 5.335565805435180664e-01
4.883503417968750000e+03 2.389882507324218750e+02 5.322957038879394531e-01
4.884753417968750000e+03 2.380931701660156250e+02 5.282628536224365234e-01
4.886003417968750000e+03 2.365007629394531250e+02 5.236476063728332520e-01
4.887253417968750000e+03 2.370517578125000000e+02 5.255565643310546875e-01
4.888503417968750000e+03 2.386939849853515625e+02 5.245028734207153320e-01
4.889753417968750000e+03 2.395497741699218750e+02 5.255419611930847168e-01
4.891003417968750000e+03 2.408965454101562500e+02 5.240611433982849121e-01
4.892253417968750000e+03 2.446789093017578125e+02 5.260049104690551758e-01
4.893503417968750000e+03 2.484448699951171875e+02 5.259023904800415039e-01
4.894753417968750000e+03 2.522267913818359375e+02 5.266779065132141113e-01
4.896003417968750000e+03 2.558596496582031250e+02 5.269453525543212891e-01
4.897253417968750000e+03 2.588221435546875000e+02 5.260499119758605957e-01
4.898503417968750000e+03 2.587330017089843750e+02 5.224083662033081055e-01
4.899753417968750000e+03 2.594012451171875000e+02 5.204256176948547363e-01
4.901003417968750000e+03 2.580937194824218750e+02 5.179811120033264160e-01
4.902253417968750000e+03 2.573825988769531250e+02 5.147722363471984863e-01
4.903503417968750000e+03 2.570829162597656250e+02 5.156043171882629395e-01
4.904753417968750000e+03 2.572954711914062500e+02 5.188816189765930176e-01
4.906003417968750000e+03 2.589043273925781250e+02 5.205215215682983398e-01
4.907253417968750000e+03 2.597436523437500000e+02 5.183427929878234863e-01
4.908503417968750000e+03 2.587455139160156250e+02 5.161818265914916992e-01
4.909753417968750000e+03 2.583846740722656250e+02 5.156223773956298828e-01
4.911003417968750000e+03 2.581095275878906250e+02 5.150092244148254395e-01
4.912253417968750000e+03 2.573710021972656250e+02 5.145053267478942871e-01
4.913503417968750000e+03 2.578116760253906250e+02 5.159422755241394043e-01
4.914753417968750000e+03 2.575641784667968750e+02 5.172336697578430176e-01
4.916003417968750000e+03 2.543074340820312500e+02 5.146279931068420410e-01
4.917253417968750000e+03 2.514762115478515625e+02 5.125566720962524414e-01
4.918503417968750000e+03 2.492973022460937500e+02 5.089567899703979492e-01
4.919753417968750000e+03 2.474234008789062500e+02 5.073935985565185547e-01
4.921003417968750000e+03 2.475300445556640625e+02 5.109454393386840820e-01
4.922253417968750000e+03 2.469921875000000000e+02 5.150116682052612305e-01
4.923503417968750000e+03 2.484523010253906250e+02 5.196368694305419922e-01
4.924753417968750000e+03 2.497213897705078125e+02 5.226045250892639160e-01
4.926003417968750000e+03 2.507955169677734375e+02 5.213115215301513672e-01
4.927253417968750000e+03 2.523165435791015625e+02 5.235896706581115723e-01
4.928503417968750000e+03 2.541123352050781250e+02 5.254860520362854004e-01
4.929753417968750000e+03 2.538655853271484375e+02 5.257955789566040039e-01
4.931003417968750000e+03 2.529472961425781250e+02 5.276245474815368652e-01
4.932253417968750000e+03 2.521831054687500000e+02 5.254522562026977539e-01
4.933503417968750000e+03 2.498301544189453125e+02 5.212570428848266602e-01
4.934753417968750000e+03 2.489485626220703125e+02 5.197662115097045898e-01
4.936003417968750000e+03 2.491072845458984375e+02 5.236775279045104980e-01
4.937253417968750000e+03 2.475360870361328125e+02 5.237686038017272949e-01
4.938503417968750000e+03 2.479346008300781250e+02 5.219518542289733887e-01
4.939753417968750000e+03 2.486460266113281250e+02 5.195118784904479980e-01
4.941003417968750000e+03 2.492269744873046875e+02 5.229406356811523438e-01
4.942253417968750000e+03 2.510854492187500000e+02 5.256133079528808594e-01
4.943503417968750000e+03 2.522528686523437500e+02 5.241674780845642090e-01
4.944753417968750000e+03 2.541803741455078125e+02 5.225692987442016602e-01
4.946003417968750000e+03 2.562675476074218750e+02 5.226395130157470703e-01
4.947253417968750000e+03 2.591522216796875000e+02 5.256851315498352051e-01
4.948503417968750000e+03 2.625695495605468750e+02 5.260929465293884277e-01
4.949753417968750000e+03 2.658728332519531250e+02 5.263779759407043457e-01
4.951003417968750000e+03 2.677770080566406250e+02 5.254357457160949707e-01
4.952253417968750000e+03 2.700720825195312500e+02 5.264559984207153320e-01
4.953503417968750000e+03 2.697119750976562500e+02 5.236980915069580078e-01
4.954753417968750000e+03 2.702102661132812500e+02 5.185700058937072754e-01
4.956003417968750000e+03 2.716863098144531250e+02 5.142916440963745117e-01
4.957253417968750000e+03 2.726379394531250000e+02 5.103515982627868652e-01
4.958503417968750000e+03 2.722434387207031250e+02 5.112569332122802734e-01
4.959753417968750000e+03 2.727767944335937500e+02 5.112820267677307129e-01
4.961003417968750000e+03 2.735601196289062500e+02 5.126085877418518066e-01
4.962253417968750000e+03 2.721503601074218750e+02 5.116843581199645996e-01
4.963503417968750000e+03 2.728823242187500000e+02 5.148412585258483887e-01
4.964753417968750000e+03 2.726396789550781250e+02 5.154842734336853027e-01
4.966003417968750000e+03 2.705121459960937500e+02 5.197332501411437988e-01
4.967253417968750000e+03 2.709600219726562500e+02 5.296945571899414062e-01
4.968503417968750000e+03 2.711585388183593750e+02 5.281964540481567383e-01
4.969753417968750000e+03 2.690737915039062500e+02 5.175346732139587402e-01
4.971003417968750000e+03 2.688649597167968750e+02 5.141630172729492188e-01
4.972253417968750000e+03 2.691882934570312500e+02 5.141312479972839355e-01
4.973503417968750000e+03 2.680409545898437500e+02 5.122867822647094727e-01
4.974753417968750000e+03 2.662123718261718750e+02 5.129830241203308105e-01
4.976003417968750000e+03 2.634638671875000000e+02 5.116203427314758301e-01
4.977253417968750000e+03 2.606202087402343750e+02 5.105785131454467773e-01
4.978503417968750000e+03 2.593144226074218750e+02 5.096137523651123047e-01
4.979753417968750000e+03 2.574246520996093750e+02 5.094102621078491211e-01
